ID,WEIGHT
GILD,0.019647112206349224
GIS,-0.013608224225909876
GLW,0.01743346306181377
GM,0.005664077125083968
GOLD,0.02087277395234523
GOOG,0.0033173663877568704
GPC,0.02458129041923983
GPN,-0.007439348893661717
GS,-0.011487846048743339
HAL,-0.0001225517224009702
HBAN,-0.016692351627286883
HCA,-0.011717651653310174
HD,0.0005630838975987818
HES,0.022700049276654727
HIG,0.004303965698244905
HON,-0.021014588646202995
HPE,0.009514377678849854
HPQ,-0.010967081725702502
HSY,0.01828959868774054
HUM,-0.004081648431920449
IBKR,-0.008278745735106967
IBM,-0.007531961211284843
ICE,0.016290210138598188
IFF,0.0028734938880676333
IMO,0.018414370771218654
INTC,-0.023369451794873083
INTU,-0.016494317817376463
IQV,0.013583941589789221
ISRG,0.014623657186584272
ITW,0.014683354040489932
JCI,-0.008599559899421553
JNJ,0.001954753651729974
JPM,0.010069244386294538
JXN,-0.008711228255336594
K,0.025801608146172734
KDP,0.01034161873501205
KEY,0.01739551836110985
KHC,-0.024788164475254622
KKR,0.0006266495309458989
KLAC,0.006880377460669554
KMB,-0.003222113461566325
KMI,-0.022833033600054075
KMX,-0.011860656071978552
KO,0.00325231618920553
KR,0.01375269885406708
L,0.003647084119622505
LEN,-0.014355838828685187
LHX,-0.009847797735474109
LLY,-0.023499188512598575
LMT,0.0025399452266770726
LNC,0.009801501960150259
LNG,0.013196220120965458
LOW,-0.005861400446058788
LRCX,0.014783647879575782
LUV,0.015327854835396736
LYB,-0.010524741471848873
LYG,0.0008086414086454971
MA,0.02162983790187645
MAR,-0.025678495539216167
MCD,0.014820619104528662
MCHP,0.004350939703126958
MCK,0.003064813652307634
MCO,-0.006815807520747218
MDLZ,-0.013317907527396282
MDT,-0.010124760079514857
MELI,-0.013648737596451903
MET,0.018249637921430792
META,0.023747311667365153
MFC,0.004926702654057154
MGA,-0.02190218696955163
MGM,0.020705923988893732
MKL,-0.01753294748611712
MMC,-0.0006263564189077867
MMM,0.01674543770031258
MO,0.01010543948594451
MOH,0.006270057834775342
MOS,4.758278822696814e-05
MPC,-0.020804280936575516
MPLX,0.005191080533132513
MRK,0.019058406595742317
MRNA,-0.01599657769811875
MS,0.0015092613428616868
MSFT,0.0009549836424547968
MT,0.0206148458537766
MTB,-0.0006645440047380594
MU,0.010419812489487115
NEE,-0.009994399762967768
NEM,0.019426637134402475
NFLX,-0.0005259367206478888
NKE,0.013864358010433134
NOC,-0.018798139560465017
NOW,0.009415535601976341
NSC,-0.018260070737603447
NTR,0.023954580283355384
NTRS,0.006239120315535979
NUE,0.001047050783824593
